date,year,month,site_region,commissioning_date_yyyymm,planned_uptime_in_percent,planned_energy_from_pv_in_kwh,planned_energy_from_hydro_in_kwh,planned_energy_from_dg_in_kwh,planned_total_energy_produced_in_kwh,planned_fuel_consumption_liters,expected_energy_from_pv_in_kwh,actual_irradiation_w2,actual_uptime_in_percent,actual_energy_from_pv_kwh,actual_energy_from_hydro_kwh,actual_energy_from_dg_kwh,actual_total_energy_produced_in_kwh,actual_fuel_consumption_liters,actual_energy_exported_to_dn_kwh,actual_ref,actual_ur,actual_distribution_losses,actual_energy_consumption_kwh
2023-09-11,2023,9,S3,May-2021,100,581,0,145,581,41,436,288.43,100,186.26,0,0,186.26,0,137,100,23.6,3,140.6
2023-09-12,2023,9,S3,May-2021,100,581,0,145,581,41,436,220.5,100,160.8,0,0,160.8,0,120,100,20.6,1,121.4
2023-09-13,2023,9,S3,May-2021,100,581,0,145,581,41,436,260.82,100,149.52,0,0,149.52,0,107,100,18.4,10,117.2
2023-09-14,2023,9,S3,May-2021,100,581,0,145,581,41,436,224.29,100,121.7,0,0,121.7,0,116.4,100,20,-4,111.4
2023-09-15,2023,9,S3,May-2021,100,581,0,145,581,41,436,274.88,100,244.93,0,0,244.93,4,109.7,100,18.9,0,110.1
2023-09-16,2023,9,S3,May-2021,100,581,0,145,581,41,436,188.81,100,247.4,0,0,247.4,0,98.7,100,17,3,102
2023-09-17,2023,9,S3,May-2021,100,581,0,145,581,41,436,215.53,100,416.5,0,0,416.5,0,140.2,100,24.1,3,144.6
2023-09-18,2023,9,S3,May-2021,100,581,0,145,581,41,436,254.74,100,265.04,0,0,265.04,0,250.4,100,43.1,-8,229.9
2023-09-19,2023,9,S3,May-2021,100,581,0,145,581,41,436,143.81,100,272.2,0,0,272.2,0,254.5,100,43.8,-21,200
2023-09-20,2023,9,S3,May-2021,100,581,0,145,581,41,436,251.23,100,260.81,0,0,260.81,0,239.9,100,41.3,95,NA
2023-09-21,2023,9,S3,May-2021,100,581,0,145,581,41,436,273.96,99.98,237.96,0,0,237.96,0,227.5,100,39.1,-2,468.3
2023-09-22,2023,9,S3,May-2021,100,581,0,145,581,41,436,277.59,100,270.31,0,0,270.31,0,241.4,100,41.5,-3,222.9
2023-09-23,2023,9,S3,May-2021,100,581,0,145,581,41,436,271.52,100,265.21,0,0,265.21,0,251.4,100,43.3,-2,234.9
2023-09-24,2023,9,S3,May-2021,100,581,0,145,581,41,436,227.83,100,289.16,0,0,289.16,0,264.5,100,45.5,-17,245.8
2023-09-25,2023,9,S3,May-2021,100,581,0,145,581,41,436,217.4,100,244.52,0,0,244.52,0,237.7,100,40.9,-4,219.5
2023-09-26,2023,9,S3,May-2021,100,581,0,145,581,41,436,242.2,100,298.32,0,0,298.32,0,246,100,42.3,-10,227.3
2023-09-27,2023,9,S3,May-2021,100,581,0,145,581,41,436,190.71,100,268.45,0,0,268.45,0,243.1,100,41.8,-3,220.8
2023-09-28,2023,9,S3,May-2021,100,581,0,145,581,41,436,276.64,100,263.01,0,0,263.01,0,249.9,100,43,-11,235.6
2023-09-29,2023,9,S3,May-2021,100,581,0,145,581,41,436,294.78,100,267.9,0,0,267.9,0,240.2,100,41.3,-3,222.1
2023-09-30,2023,9,S3,May-2021,100,581,0,145,581,41,436,239.21,100,268.55,0,0,268.55,0,250.5,100,43.1,-7,232.6
2023-10-01,2023,10,S3,May-2021,100,581,0,145,581,41,436,185.41,100,275.28,0,0,275.28,0,256.6,100,44.1,-7,239.1
2023-10-02,2023,10,S3,May-2021,100,581,0,145,581,41,436,197.99,100,270.35,0,0,270.35,0,228.3,100,39.3,-7,211.2
2023-10-03,2023,10,S3,May-2021,100,581,0,145,581,41,436,225.31,100,234.18,0,0,234.18,0,223.9,100,38.5,-4,214.4
2023-10-04,2023,10,S3,May-2021,100,581,0,145,581,41,436,183.84,100,254.15,0,0,254.15,0,222,100,38.2,-6,207.8
2023-10-05,2023,10,S3,May-2021,100,581,0,145,581,41,436,303.7,100,272.01,0,0,272.01,0,246.1,100,42.3,-8,226
2023-10-06,2023,10,S3,May-2021,100,581,0,145,581,41,436,311.54,100,252.47,0,0,252.47,0,241.6,100,41.6,-7,225.7
2023-10-07,2023,10,S3,May-2021,100,581,0,145,581,41,436,267.17,100,262.25,0,0,262.25,0,252.5,100,43.4,-8,232.5
2023-10-08,2023,10,S3,May-2021,100,581,0,145,581,41,436,243.18,100,286.91999999999996,0,0,286.91999999999996,0,256.5,100,44.1,-7,238.8
2023-10-09,2023,10,S3,May-2021,100,581,0,145,581,41,436,200.24,100,234.75,0,0,234.75,0,232.4,100,40,-4,222.5
2023-10-10,2023,10,S3,May-2021,100,581,0,145,581,41,436,218.64,100,310.32,0,0,310.32,0,248.2,100,42.7,-8,227.6
2023-10-11,2023,10,S3,May-2021,100,581,0,145,581,41,436,276.31,100,250.59,0,0,250.59,0,241.5,100,41.5,-8,222.4
2023-10-12,2023,10,S3,May-2021,100,581,0,145,581,41,436,201.23,100,281.88,0,0,281.88,0,250.6,100,43.1,-7,232.8
2023-10-13,2023,10,S3,May-2021,100,581,0,145,581,41,436,278.03,100,275.51,0,0,275.51,0,253.5,100,43.6,-7,235.6
2023-10-14,2023,10,S3,May-2021,100,581,0,145,581,41,436,144.57,100,283.57,0,0,283.57,0,280,100,48.2,-7,261.3
2023-10-15,2023,10,S3,May-2021,100,581,0,145,581,41,436,195.56,100,305.92999999999995,0,0,305.92999999999995,0,287.8,100,49.5,-7,267.3
2023-10-16,2023,10,S3,May-2021,100,581,0,145,581,41,436,281.13,100,295.39,0,0,295.39,0,234.6,100,40.4,-8,215.6
2023-10-17,2023,10,S3,May-2021,100,581,0,145,581,41,436,301.96,100,279.4,0,0,279.4,0,231.8,100,39.9,-7,214.7
2023-10-18,2023,10,S3,May-2021,100,581,0,145,581,41,436,253.3,100,239.95000000000002,0,0,239.95000000000002,0,228.7,100,39.3,-4,218.7
2023-10-19,2023,10,S3,May-2021,100,581,0,145,581,41,436,241.59,100,265.5,0,0,265.5,0,219,100,37.7,-4,210.4
2023-10-20,2023,10,S3,May-2021,100,581,0,145,581,41,436,240.48,100,274.6,0,0,274.6,0,245.9,100,42.3,-6,230.4
2023-10-21,2023,10,S3,May-2021,100,581,0,145,581,41,436,187.33,100,291.3,0,0,291.3,0,269.4,100,46.3,-4,258.7
2023-10-22,2023,10,S3,May-2021,100,581,0,145,581,41,436,191.52,100,304,0,0,304,4,268.5,100,46.2,-4,258
2023-10-23,2023,10,S3,May-2021,100,581,0,145,581,41,436,217.99,100,262,0,0,262,0,240.3,100,41.3,-4,231.1
2023-10-24,2023,10,S3,May-2021,100,581,0,145,581,41,436,257.28,100,307.36,0,0,307.36,0,252.3,100,43.4,-5,240.2
2023-10-25,2023,10,S3,May-2021,100,581,0,145,581,41,436,251.48,100,243.3,0,0,243.3,0,254.4,100,43.8,-7,235.7
2023-10-26,2023,10,S3,May-2021,100,581,0,145,581,41,436,277.13,99.87,235.97,0,0,235.97,0,215.4,100,37.1,-8,199.2
2023-10-27,2023,10,S3,May-2021,100,581,0,145,581,41,436,271.95,100,275.92999999999995,0,0,275.92999999999995,0,233.5,100,40.2,-4,223.5
2023-10-28,2023,10,S3,May-2021,100,581,0,145,581,41,436,253.88,100,299.75,0,0,299.75,0,265.7,100,45.7,-7,247.1
2023-10-29,2023,10,S3,May-2021,100,581,0,145,581,41,436,217.22,100,292.3,0,0,292.3,0,263.8,100,45.4,-4,253.3
2023-10-30,2023,10,S3,May-2021,100,581,0,145,581,41,436,191.22,100,284.47999999999996,0,0,284.47999999999996,0,249.1,100,42.9,-8,229.7
2023-10-31,2023,10,S3,May-2021,100,581,0,145,581,41,436,273.51,100,268.06,0,0,268.06,0,249.3,100,42.9,-7,231.9
2023-11-01,2023,11,S3,May-2021,100,581,0,145,581,41,436,126.55,100,231.96,0,0,231.96,0,235.9,100,40.6,-7,220
2023-11-02,2023,11,S3,May-2021,100,581,0,145,581,41,436,246.63,100,284.01,0,0,284.01,0,220.6,100,38,-4,212.7
2023-11-03,2023,11,S3,May-2021,100,581,0,145,581,41,436,124.55,100,264.24,0,0,264.24,0,245.7,100,42.3,-6,229.9
2023-11-04,2023,11,S3,May-2021,100,581,0,145,581,41,436,151.77,100,274.40999999999997,0,0,274.40999999999997,0,259.7,100,44.7,-7,240.3
2023-11-05,2023,11,S3,May-2021,100,581,0,145,581,41,436,44.8,100,289.19,0,0,289.19,0,262.6,100,45.2,-4,252
2023-11-06,2023,11,S3,May-2021,100,581,0,145,581,41,436,200.92,100,272.07,0,0,272.07,0,253.4,100,43.6,-6,237.8
2023-11-07,2023,11,S3,May-2021,100,581,0,145,581,41,436,214.25,100,266.07,0,0,266.07,0,247,100,42.5,-9,224.9
2023-11-08,2023,11,S3,May-2021,100,581,0,145,581,41,436,251.51,100,281.7,0,0,281.7,0,260.6,100,44.8,-8,240.8
2023-11-09,2023,11,S3,May-2021,100,581,0,145,581,41,436,138.22,100,281.82,0,0,281.82,0,254.5,100,43.8,-6,238.1
2023-11-10,2023,11,S3,May-2021,100,581,0,145,581,41,436,173.58,100,275.27,0,0,275.27,0,246.7,100,42.4,-7,229.4
2023-11-11,2023,11,S3,May-2021,100,581,0,145,581,41,436,188.52,100,261.68,0,0,261.68,0,260.3,100,44.8,-8,239.8
2023-11-12,2023,11,S3,May-2021,100,581,0,145,581,41,436,275.22,100,323.02,0,0,323.02,0,285.8,100,49.2,-4,274.5
2023-11-13,2023,11,S3,May-2021,100,581,0,145,581,41,436,283.32,100,274.8,0,0,274.8,0,255.7,100,44,-9,232.6
2023-11-14,2023,11,S3,May-2021,100,581,0,145,581,41,436,244.98,100,290.78999999999996,0,0,290.78999999999996,4,242.8,100,41.8,-4,234.3
2023-11-15,2023,11,S3,May-2021,100,581,0,145,581,41,436,216.07,100,284.64000000000004,0,0,284.64000000000004,0,274.2,100,47.2,-8,253.6
2023-11-16,2023,11,S3,May-2021,100,581,0,145,581,41,436,213.38,100,306.55,0,0,306.55,0,274.1,100,47.2,-5,260.7
2023-11-17,2023,11,S3,May-2021,100,581,0,145,581,41,436,193.01,100,277.9,0,0,277.9,0,255.7,100,44,-7,238.4
2023-11-18,2023,11,S3,May-2021,100,581,0,145,581,41,436,217.28,100,290.65000000000003,0,0,290.65000000000003,0,254.3,100,43.8,-8,234.2
2023-11-19,2023,11,S3,May-2021,100,581,0,145,581,41,436,215.34,100,295.24,0,0,295.24,0,289.6,100,49.8,-7,269
2023-11-20,2023,11,S3,May-2021,100,581,0,145,581,41,436,216.37,100,307.2,0,0,307.2,0,251.2,100,43.2,-4,241.8
2023-11-21,2023,11,S3,May-2021,100,581,0,145,581,41,436,178.51,100,296.74,0,0,296.74,0,274.3,100,47.2,-5,260
2023-11-22,2023,11,S3,May-2021,100,581,0,145,581,41,436,246.67,100,298.72999999999996,0,0,298.72999999999996,0,284.9,100,49,-8,260.8
2023-11-23,2023,11,S3,May-2021,100,581,0,145,581,41,436,195.1,100,286.17,0,0,286.17,0,275.1,100,47.3,-7,255.1
2023-11-24,2023,11,S3,May-2021,100,581,0,145,581,41,436,222.79,100,302.37,0,0,302.37,0,238.8,100,41.1,-4,230
2023-11-25,2023,11,S3,May-2021,100,581,0,145,581,41,436,265.18,100,269.83,0,0,269.83,0,260.7,100,44.9,-8,240
2023-11-26,2023,11,S3,May-2021,100,581,0,145,581,41,436,287.19,100,294.06,0,0,294.06,0,262.9,100,45.2,-6,246.9
2023-11-27,2023,11,S3,May-2021,100,581,0,145,581,41,436,259.59,100,283.41999999999996,0,0,283.41999999999996,0,234.4,100,40.3,-5,223
2023-11-28,2023,11,S3,May-2021,100,581,0,145,581,41,436,189.08,100,250.65,0,0,250.65,0,247.7,100,42.6,-7,230.8
2023-11-29,2023,11,S3,May-2021,100,581,0,145,581,41,436,291.88,100,276.81,0,0,276.81,0,249,100,42.8,-4,239.6
2023-11-30,2023,11,S3,May-2021,100,581,0,145,581,41,436,261.62,100,295.47999999999996,0,0,295.47999999999996,0,254.3,100,43.8,-9,232.2
2023-12-01,2023,12,S3,May-2021,100,581,0,145,581,41,436,249.38,100,274.21,0,0,274.21,0,242.6,100,41.7,-4,232.6
2023-12-02,2023,12,S3,May-2021,100,581,0,145,581,41,436,188.54,100,254.73,0,0,254.73,0,254.5,100,43.8,-7,236.5
2023-12-03,2023,12,S3,May-2021,100,581,0,145,581,41,436,259.02,100,253.59,0,0,253.59,0,267.4,100,46,-4,256.3
2023-12-04,2023,12,S3,May-2021,100,581,0,145,581,41,436,191.53,100,301.96,0,29.9,331.86,9.5,247.5,90.99,42.6,-4,238.4
2023-12-05,2023,12,S3,May-2021,100,581,0,145,581,41,436,217.1,100,281.48999999999995,0,0,281.48999999999995,0,265.4,100,45.7,-8,244.9
2023-12-06,2023,12,S3,May-2021,100,581,0,145,581,41,436,62.29,100,294.86,0,0,294.86,0,255,100,43.9,-7,237.3
2023-12-07,2023,12,S3,May-2021,100,581,0,145,581,41,436,215.99,100,280.51,0,0,280.51,0,256.2,100,44.1,-7,238.1
2023-12-08,2023,12,S3,May-2021,100,581,0,145,581,41,436,279.53,100,291.57,0,0,291.57,0,271.2,100,46.7,-9,247.9
2023-12-09,2023,12,S3,May-2021,100,581,0,145,581,41,436,264.66,100,289.76,0,0,289.76,0,270.2,100,46.5,-8,249.6
2023-12-10,2023,12,S3,May-2021,100,581,0,145,581,41,436,267.57,100,293.64000000000004,0,0,293.64000000000004,0,271.3,100,46.7,-7,252.4
2023-12-11,2023,12,S3,May-2021,100,581,0,145,581,41,436,230.63,100,282.08,0,0,282.08,0,271.4,100,46.7,-7,252.1
2023-12-12,2023,12,S3,May-2021,100,581,0,145,581,41,436,284.28,100,264.48999999999995,0,0,264.48999999999995,0,274.7,100,47.3,-8,252.2
2023-12-13,2023,12,S3,May-2021,100,581,0,145,581,41,436,286.94,100,323.88,0,28,351.88,8.9,270.6,92.04,46.6,-8,249.3
2023-12-14,2023,12,S3,May-2021,100,581,0,145,581,41,436,222.21,100,297.6,0,0,297.6,0,277.3,100,47.7,-10,248.7
2023-12-15,2023,12,S3,May-2021,100,581,0,145,581,41,436,233.22,100,293.4,0,0,293.4,0,265.2,100,45.6,-9,242.6
2023-12-16,2023,12,S3,May-2021,100,581,0,145,581,41,436,196.31,100,283.90999999999997,0,0,283.90999999999997,0,272.5,100,46.9,-7,253.1
2023-12-17,2023,12,S3,May-2021,100,581,0,145,581,41,436,192.1,100,313.58,0,0,313.58,0,305.8,100,52.6,-9,279.5
2023-12-18,2023,12,S3,May-2021,100,581,0,145,581,41,436,249.62,100,321.90999999999997,0,0,321.90999999999997,0,281.9,100,48.5,-7,261
2023-12-19,2023,12,S3,May-2021,100,581,0,145,581,41,436,280.69,100,301,0,0,301,0,280.9,100,48.3,-7,262.2
2023-12-20,2023,12,S3,May-2021,100,581,0,145,581,41,436,203.36,100,295.37,0,0,295.37,0,272.7,100,46.9,-7,253.9
2023-12-21,2023,12,S3,May-2021,100,581,0,145,581,41,436,266.5,100,297.59,0,0,297.59,0,274.9,100,47.3,-7,256.4
2023-12-22,2023,12,S3,May-2021,100,581,0,145,581,41,436,273.36,100,294.65000000000003,0,0,294.65000000000003,0,281.2,100,48.4,-4,270
2023-12-23,2023,12,S3,May-2021,100,581,0,145,581,41,436,235.64,100,349.21999999999997,0,0,349.21999999999997,0,312.9,100,53.8,-8,288.9
2023-12-24,2023,12,S3,May-2021,100,581,0,145,581,41,436,269.58,100,348.08,0,0,348.08,0,334.8,100,57.6,-6,313.8
2023-12-25,2023,12,S3,May-2021,100,581,0,145,581,41,436,278.96,100,356.71999999999997,0,0,356.71999999999997,0,334,100,57.5,-7,310.9
2023-12-26,2023,12,S3,May-2021,100,581,0,145,581,41,436,288.42,96.99,330.89,0,0,330.89,0,255.7,100,44,-11,227.6
2023-12-27,2023,12,S3,May-2021,100,581,0,145,581,41,436,265.38,100,233.51,0,0,233.51,0,228.1,100,39.2,-4,218.3
2023-12-28,2023,12,S3,May-2021,100,581,0,145,581,41,436,271.4,100,296.95,0,0,296.95,0,292.9,100,50.4,-6,274
2023-12-29,2023,12,S3,May-2021,100,581,0,145,581,41,436,299.29,100,325.42999999999995,0,0,325.42999999999995,0,280.8,100,48.3,-6,265.3
2023-12-30,2023,12,S3,May-2021,100,581,0,145,581,41,436,292.91,100,307.07,0,0,307.07,0,297.1,100,51.1,-8,273
2023-12-31,2023,12,S3,May-2021,100,581,0,145,581,41,436,267.41,100,335.51,0,0,335.51,0,316.5,100,54.5,-7,295.7
2024-01-01,2024,1,S3,May-2021,100,581,0,145,581,41,436,283.15,100,335.62,0,0,335.62,0,324.4,100,55.8,-8,298.4
2024-01-02,2024,1,S3,May-2021,100,581,0,145,581,41,436,249.79,100,260.16,0,52.4,312.56,16,272.8,83.24,46.9,-8,250.2
2024-01-03,2024,1,S3,May-2021,100,581,0,145,581,41,436,203.26,100,320.51,0,25.7,346.21,8,280.6,92.58,48.3,-11,250.8
2024-01-04,2024,1,S3,May-2021,100,581,0,145,581,41,436,256.47,100,299.53,0,0,299.53,0,271.9,100,46.8,-5,257.4
2024-01-05,2024,1,S3,May-2021,100,581,0,145,581,41,436,227.33,100,292.69,0,0,292.69,0,261.8,100,45,-7,242.5
2024-01-06,2024,1,S3,May-2021,100,581,0,145,581,41,436,194.08,100,286.09,0,0,286.09,0,270.3,100,46.5,-7,250.8
2024-01-07,2024,1,S3,May-2021,100,581,0,145,581,41,436,256.9,100,312.86,0,0,312.86,0,294.6,100,50.7,-7,275.2
2024-01-08,2024,1,S3,May-2021,100,581,0,145,581,41,436,253.8,100,303.48999999999995,0,0,303.48999999999995,0,280.5,100,48.3,-7,261
2024-01-09,2024,1,S3,May-2021,100,581,0,145,581,41,436,243.52,100,304.71,0,0,304.71,0,269.5,100,46.4,-7,249.6
2024-01-10,2024,1,S3,May-2021,100,581,0,145,581,41,436,264.44,100,286.45,0,0,286.45,0,272.2,100,46.8,-7,254.2
2024-01-11,2024,1,S3,May-2021,100,581,0,145,581,41,436,241.35,100,307.67,0,0,307.67,0,282.1,100,48.5,-8,259.5
2024-01-12,2024,1,S3,May-2021,100,581,0,145,581,41,436,250.08,100,310.35,0,0,310.35,0,287.1,100,49.4,-8,264.2
2024-01-13,2024,1,S3,May-2021,100,581,0,145,581,41,436,262.63,100,299.61,0,0,299.61,0,292.3,100,50.3,-7,272.2
2024-01-14,2024,1,S3,May-2021,100,581,0,145,581,41,436,230.08,100,353.56,0,0,353.56,0,326.8,100,56.2,-8,301.7
2024-01-15,2024,1,S3,May-2021,100,581,0,145,581,41,436,236.32,100,332.46999999999997,0,0,332.46999999999997,0,284.9,100,49,-8,262.3
2024-01-16,2024,1,S3,May-2021,100,581,0,145,581,41,436,251.15,100,308.36,0,0,308.36,0,290.7,100,50,-8,266.3
2024-01-17,2024,1,S3,May-2021,100,581,0,145,581,41,436,235.06,100,305.16,0,0,305.16,0,283,100,48.7,-8,259.6
2024-01-18,2024,1,S3,May-2021,100,581,0,145,581,41,436,254.69,100,312.71999999999997,0,0,312.71999999999997,0,285,100,49,-8,262.7
2024-01-19,2024,1,S3,May-2021,100,581,0,145,581,41,436,168.37,100,288.34000000000003,0,0,288.34000000000003,0,268.8,100,46.2,-7,248.8
2024-01-20,2024,1,S3,May-2021,100,581,0,145,581,41,436,281.28,100,316.21999999999997,0,0,316.21999999999997,0,301.1,100,51.8,-7,279
2024-01-21,2024,1,S3,May-2021,100,581,0,145,581,41,436,256.86,100,337.5,0,0,337.5,0,316.4,100,54.4,-8,290
2024-01-22,2024,1,S3,May-2021,100,581,0,145,581,41,436,212.36,100,316.94,0,0,316.94,0,276.5,100,47.6,-9,252.5
2024-01-23,2024,1,S3,May-2021,100,581,0,145,581,41,436,231.6,100,301.53,0,0,301.53,0,283.7,100,48.8,-8,262.3
2024-01-24,2024,1,S3,May-2021,100,581,0,145,581,41,436,277.51,100,295.32,0,4.2,299.52,1,275.7,98.6,47.4,-8,254.2
2024-01-25,2024,1,S3,May-2021,100,581,0,145,581,41,436,178.48,100,298.28,0,0,298.28,0,271.1,100,46.6,-7,252.6
2024-01-26,2024,1,S3,May-2021,100,581,0,145,581,41,436,276.15,100,301.91999999999996,0,0,301.91999999999996,0,281.9,100,48.5,-8,258.1
2024-01-27,2024,1,S3,May-2021,100,581,0,145,581,41,436,285.12,100,301.83,0,0,301.83,0,279.4,100,48.1,-8,256.9
2024-01-28,2024,1,S3,May-2021,100,581,0,145,581,41,436,280.44,100,314.82,0,0,314.82,0,308.7,100,53.1,-8,283
2024-01-29,2024,1,S3,May-2021,100,581,0,145,581,41,436,269.78,100,304.13,0,0,304.13,0,264.4,100,45.5,-8,243.5
2024-01-30,2024,1,S3,May-2021,100,581,0,145,581,41,436,257.81,100,267.69,0,0,267.69,0,277,100,47.7,-9,253.2
2024-01-31,2024,1,S3,May-2021,100,581,0,145,581,41,436,255.35,100,330.83,0,0,330.83,0,271,100,46.6,-9,246.3
2024-02-01,2024,2,S3,May-2021,100,581,0,145,581,41,436,269.72,100,294.46,0,0,294.46,0,280.3,100,48.2,-9,255.9
2024-02-02,2024,2,S3,May-2021,100,581,0,145,581,41,436,260.39,100,310.45,0,0,310.45,0,286.7,100,49.3,-8,264.5
2024-02-03,2024,2,S3,May-2021,100,581,0,145,581,41,436,262.49,100,246.70999999999998,0,0,246.70999999999998,0,287.2,100,49.4,-8,264.9
2024-02-04,2024,2,S3,May-2021,100,581,0,145,581,41,436,247.9,100,351.98999999999995,0,47.2,399.19,15.1,310.4,88.18,53.4,-8,287.1
2024-02-05,2024,2,S3,May-2021,100,581,0,145,581,41,436,248.99,100,319.41999999999996,0,0,319.41999999999996,0,281.5,100,48.4,-8,258.9
2024-02-06,2024,2,S3,May-2021,100,581,0,145,581,41,436,245.66,100,317.17,0,0,317.17,0,300.8,100,51.8,-10,271.4
2024-02-07,2024,2,S3,May-2021,100,581,0,145,581,41,436,249.43,100,302.24,0,0,302.24,0,278.6,100,47.9,-8,256.1
2024-02-08,2024,2,S3,May-2021,100,581,0,145,581,41,436,255.35,100,322.37,0,0,322.37,0,299.8,100,51.6,-8,276.3
2024-02-09,2024,2,S3,May-2021,100,581,0,145,581,41,436,234.38,100,326.94,0,0,326.94,0,285.4,100,49.1,-8,262.3
2024-02-10,2024,2,S3,May-2021,100,581,0,145,581,41,436,256.11,100,299.35,0,0,299.35,0,290.6,100,50,-7,268.9
2024-02-11,2024,2,S3,May-2021,100,581,0,145,581,41,436,262.69,100,331.55,0,0,331.55,0,319.9,100,55,-7,296.7
2024-02-12,2024,2,S3,May-2021,100,581,0,145,581,41,436,258.7,100,205.26999999999998,0,84.6,289.87,27,269.6,70.81,46.4,-7,249.9
2024-02-13,2024,2,S3,May-2021,100,581,0,145,581,41,436,247.75,100,351.6,0,0,351.6,0,298.4,100,51.3,-8,273.8
2024-02-14,2024,2,S3,May-2021,100,581,0,145,581,41,436,246.26,100,216.58,0,91.3,307.88,29.3,306.2,70.35,52.7,-8,280.8
2024-02-15,2024,2,S3,May-2021,100,581,0,145,581,41,436,216.43,100,248.94,0,0,248.94,0,278.4,100,47.9,-8,256.7
2024-02-16,2024,2,S3,May-2021,100,581,0,145,581,41,436,225.26,100,332.68,0,44,376.68,14,281.8,88.32,48.5,-6,265.3
2024-02-17,2024,2,S3,May-2021,100,581,0,145,581,41,436,123.48,100,310.88,0,0,310.88,0,292.3,100,50.3,-8,269.4
2024-02-18,2024,2,S3,May-2021,100,581,0,145,581,41,436,197.57,100,336.97999999999996,0,0,336.97999999999996,0,314.1,100,54,-7,291.4
2024-02-19,2024,2,S3,May-2021,100,581,0,145,581,41,436,159.34,100,327.88,0,0,327.88,0,285.4,100,49.1,-9,260.5
2024-02-20,2024,2,S3,May-2021,100,581,0,145,581,41,436,113.32,100,318.39,0,0,318.39,0,299.7,100,51.6,-9,273
2024-02-21,2024,2,S3,May-2021,100,581,0,145,581,41,436,180.53,100,306.76,0,0,306.76,0,285.5,100,49.1,-9,259.7
2024-02-22,2024,2,S3,May-2021,100,581,0,145,581,41,436,183.05,99.98,318.25,0,0,318.25,0,293.5,100,50.5,-8,269.2
2024-02-23,2024,2,S3,May-2021,100,581,0,145,581,41,436,176.85,100,322.09,0,0,322.09,0,307.1,100,52.8,-9,279.8
2024-02-24,2024,2,S3,May-2021,100,581,0,145,581,41,436,239.65,100,317.69,0,0,317.69,0,294.6,100,50.7,-8,271.6
2024-02-25,2024,2,S3,May-2021,100,581,0,145,581,41,436,252.44,100,367.46999999999997,0,0,367.46999999999997,0,335.5,100,57.7,-8,307.7
2024-02-26,2024,2,S3,May-2021,100,581,0,145,581,41,436,242.27,100,309.31,0,0,309.31,0,279.3,100,48.1,-8,257.5
2024-02-27,2024,2,S3,May-2021,100,581,0,145,581,41,436,276.7,100,297.88,0,0,297.88,0,286.4,100,49.3,-8,264.7
2024-02-28,2024,2,S3,May-2021,100,581,0,145,581,41,436,227.2,100,294.46,0,0,294.46,0,280.8,100,48.3,-8,257.3
2024-02-29,2024,2,S3,May-2021,100,581,0,145,581,41,436,214.95,100,361.36,0,0,361.36,0,310.2,100,53.4,-8,286.2
2024-03-01,2024,3,S3,May-2021,100,581,0,145,581,41,436,206.64,100,293.26,0,0,293.26,0,300.3,100,51.7,-10,269.8
2024-03-02,2024,3,S3,May-2021,100,581,0,145,581,41,436,194.91,100,329.33,0,0,329.33,0,295.1,100,50.8,-7,274.1
2024-03-03,2024,3,S3,May-2021,100,581,0,145,581,41,436,162.76,100,354.54,0,0,354.54,0,306.2,100,52.7,-8,282.5
2024-03-04,2024,3,S3,May-2021,100,581,0,145,581,41,436,165.76,100,291.67,0,0,291.67,0,271.5,100,46.7,-7,251.3
2024-03-05,2024,3,S3,May-2021,100,581,0,145,581,41,436,167.67,100,315.21999999999997,0,0,315.21999999999997,0,294.4,100,50.6,-7,273
2024-03-06,2024,3,S3,May-2021,100,581,0,145,581,41,436,162.69,100,311.25,0,0,311.25,0,285.1,100,49,-7,264.3
2024-03-07,2024,3,S3,May-2021,100,581,0,145,581,41,436,253.87,100,296.05,0,0,296.05,0,285.8,100,49.2,-7,265.4
2024-03-08,2024,3,S3,May-2021,100,581,0,145,581,41,436,256.01,100,310.56,0,0,310.56,0,290.1,100,49.9,-12,255.4
2024-03-09,2024,3,S3,May-2021,100,581,0,145,581,41,436,143.39,100,333.45,0,0,333.45,0,310.5,100,53.4,-3,301.6
2024-03-10,2024,3,S3,May-2021,100,581,0,145,581,41,436,135.74,96.18,314.98999999999995,0,0,314.98999999999995,0,278.5,100,47.9,-8,255.6
2024-03-11,2024,3,S3,May-2021,100,581,0,145,581,41,436,176.71,100,264.56,0,0,264.56,0,250.7,100,43.1,-8,231.4
2024-03-12,2024,3,S3,May-2021,100,581,0,145,581,41,436,106.48,100,302.28,0,0,302.28,0,276.1,100,47.5,-8,254.2
2024-03-13,2024,3,S3,May-2021,100,581,0,145,581,41,436,279.52,100,320.42999999999995,0,0,320.42999999999995,0,307,100,52.8,-8,282.2
2024-03-14,2024,3,S3,May-2021,100,581,0,145,581,41,436,271.94,100,304.21,0,0,304.21,0,266.8,100,45.9,-10,239.3
2024-03-15,2024,3,S3,May-2021,100,581,0,145,581,41,436,153.5,100,279.4,0,0,279.4,0,277.9,100,47.8,-4,265.7
2024-03-16,2024,3,S3,May-2021,100,581,0,145,581,41,436,213.61,100,298,0,0,298,0,280.6,100,48.3,-7,260.1
2024-03-17,2024,3,S3,May-2021,100,581,0,145,581,41,436,236.01,100,290.4,0,0,290.4,0,314.1,100,54,-7,291.6
2024-03-18,2024,3,S3,May-2021,100,581,0,145,581,41,436,73.95,100,287,0,0,287,0,296.6,100,51,-7,274.4
